1,1327,1
1,1324,1
1,1326,1
1,1325,1
1,1382,1
1,1381,1
1,1379,1
1,1380,1
1,1443,1
1,1442,1
1,1441,1
1,1440,1
1,1439,1
1,1484,1
1,1483,1
1,1481,1
1,1485,1
1,1482,1
1,1501,1
1,1500,1
1,1498,1
1,1499,1
1,1497,1
1,1520,1
1,1521,1
1,1519,1
1,1518,1
1,1537,1
1,1536,1
1,1536,1
1,1535,1
1,1531,1
1,1530,1
1,1529,1
1,1528,1
1,1534,1
1,1533,1
1,1532,1
1,1590,1
1,1588,1
1,1587,1
1,1611,1
1,1610,1
1,1610,1
1,1609,1
1,1608,1
1,1607,1
1,1613,1
1,1612,1
1,1602,1
1,1601,1
1,1605,1
1,1604,1
1,1606,1
1,1603,1
1,1600,1
1,1599,1
1,1598,1
1,1597,1
1,1653,1
1,1651,1
1,1652,1
1,1650,1
1,1659,1
1,1688,1
1,1685,1
1,1684,1
1,1686,1
1,1687,1
1,1698,1
1,1696,1
1,1697,1
1,1695,1
1,1694,1
1,1707,1
1,1706,1
1,1707,1
1,1708,1
1,1704,1
1,1705,1
1,1713,1
1,1712,1
1,1711,1
1,1710,1
1,1709,1
1,1777,1
1,1776,1
1,1775,1
1,1824,1
1,1823,1
1,1821,1
1,1820,1
1,1833,1
1,1831,1
1,1830,1
1,1832,1
1,1886,1
1,1887,1
1,1885,1
1,1884,1
1,1883,1
1,1920,1
1,1921,1
1,1919,1
1,1918,1
1,1962,1
1,1963,1
1,1961,1
1,1980,1
1,1977,1
1,1978,1
1,1976,1
1,1989,1
1,1989,1
1,1987,1
1,1991,1
1,1990,1
1,1992,1
1,1988,1
1,1986,1
1,1999,1
1,1998,1
1,2020,1
1,2021,1
1,2016,1
1,2019,1
1,2017,1
1,2018,1
1,2025,1
1,2022,1
1,2023,1
1,2065,1
1,2063,1
1,2066,1
1,2062,1
1,2064,1
1,2067,1
1,2068,1
1,2069,1
1,2099,1
1,2098,1
1,2097,1
1,2107,1
1,2120,1
1,2119,1
1,2118,1
1,2117,1
1,2132,1
1,2140,1
1,2139,1
1,2138,1
1,2141,1
1,2143,1
1,2144,1
1,2142,1
1,2149,1
1,2148,1
1,2147,1
1,2146,1
1,2145,1
1,2215,1
1,2217,1
1,2214,1
1,2213,1
1,2226,1
1,2227,1
1,2225,1
1,2224,1
1,2223,1
1,2242,1
1,2240,1
1,2239,1
1,2238,1
1,2284,1
1,2282,1
1,2281,1
1,2319,1
1,2322,1
1,2320,1
1,2324,1
1,2323,1
1,2321,1
1,2353,1
1,2352,1
1,2351,1
1,2350,1
1,2349,1
1,2358,1
1,2356,1
1,2355,1
1,2369,1
1,2368,1
1,2366,1
1,2367,1
1,2365,1
1,2381,1
1,2377,1
1,2380,1
1,2378,1
1,2375,1
1,2376,1
1,2379,1
1,2388,1
1,2384,1
1,2385,1
1,2386,1
1,2398,1
1,2395,1
1,2396,1
1,2394,1
1,2422,1
1,2423,1
1,2421,1
1,2420,1
1,2419,1
1,2426,1
1,2428,1
1,2425,1
1,2427,1
1,2424,1
1,2443,1
1,2442,1
1,2441,1
1,2440,1
1,2439,1
1,2444,1
1,2447,1
1,2448,1
1,2446,1
1,2445,1
1,2457,1
1,2456,1
1,2455,1
1,2454,1
1,2476,1
1,2475,1
1,2474,1
1,2496,1
1,2498,1
1,2497,1
1,2495,1
1,2494,1
1,2512,1
1,2511,1
1,2510,1
1,2509,1
1,2529,1
1,2528,1
1,2527,1
1,2524,1
1,2525,1
1,2526,1
1,2589,1
1,2587,1
1,2588,1
1,2586,1
1,2596,1
1,2599,1
1,2598,1
1,2597,1
1,2607,1
1,2610,1
1,2608,1
1,2609,1
1,2607,1
1,2606,1
1,2625,1
1,2624,1
1,2622,1
1,2623,1
1,2621,1
1,2639,1
1,2637,1
1,2640,1
1,2635,1
1,2638,1
1,2636,1
1,2634,1
1,2633,1
1,2632,1
1,2631,1
1,2644,1
1,2643,1
1,2641,1
1,2655,1
1,2654,1
1,2653,1
1,2652,1
1,2651,1
1,2657,1
1,2659,1
1,2660,1
1,2658,1
1,2656,1
1,2669,1
1,2669,1
1,2668,1
1,2670,1
1,2666,1
1,2667,1
1,2679,1
1,2679,1
1,2679,1
1,2679,1
1,2678,1
1,2677,1
1,2676,1
1,2687,1
1,2688,1
1,2689,1
1,2686,1
1,2698,1
1,2699,1
1,2696,1
1,2697,1
1,2706,1
1,2709,1
1,2707,1
1,2708,1
1,2713,1
1,2712,1
1,2711,1
1,2728,1
1,2729,1
1,2730,1
1,2727,1
1,2726,1
1,2759,1
1,2756,1
1,2758,1
1,2757,1
1,2766,1
1,3262,1
1,2792,1
1,2794,1
1,2793,1
1,2791,1
1,2805,1
1,2804,1
1,2802,1
1,2803,1
1,2801,1
1,2812,1
1,2813,1
1,2815,1
1,2814,1
1,2811,1
1,2818,1
1,2819,1
1,2820,1
1,2817,1
1,2816,1
1,2825,1
1,2824,1
1,2823,1
1,2822,1
1,2821,1
1,2835,1
1,2833,1
1,2832,1
1,2834,1
1,2831,1
1,2853,1
1,2854,1
1,2851,1
1,2864,1
1,2863,1
1,2865,1
1,2862,1
1,2861,1
1,2876,1
1,2875,1
1,2874,1
1,2873,1
1,2872,1
1,2871,1
1,2878,1
1,2880,1
1,2881,1
1,2879,1
1,2877,1
1,2914,1
1,2916,1
1,2913,1
1,2915,1
1,2912,1
1,2934,1
1,2935,1
1,2933,1
1,2932,1
1,2946,1
1,2945,1
1,2944,1
1,2943,1
1,2942,1
1,2953,1
1,2955,1
1,2954,1
1,2952,1
1,2951,1
1,2969,1
1,2968,1
1,2967,1
1,2966,1
1,2999,1
1,2998,1
1,2997,1
1,2996,1
1,2995,1
1,2994,1
1,3002,1
1,3003,1
1,3004,1
1,3001,1
1,3000,1
1,3028,1
1,3029,1
1,3026,1
1,3027,1
1,3023,1
1,3024,1
1,3025,1
1,3036,1
1,3039,1
1,3037,1
1,3038,1
1,3035,1
1,3045,1
1,3041,1
1,3041,1
1,3047,1
1,3045,1
1,3044,1
1,3042,1
1,3046,1
1,3049,1
1,3049,1
1,3049,1
1,3048,1
1,3043,1
1,3040,1
1,3061,1
1,3063,1
1,3064,1
1,3058,1
1,3062,1
1,3059,1
1,3057,1
1,3056,1
1,3055,1
1,3069,1
1,3067,1
1,3068,1
1,3069,1
1,3066,1
1,3065,1
1,3077,1
1,3076,1
1,3075,1
1,3074,1
1,3073,1
1,3072,1
1,3071,1
1,3070,1
1,3081,1
1,3080,1
1,3079,1
1,3078,1
1,3093,1
1,3091,1
1,3089,1
1,3083,1
1,3087,1
1,3085,1
1,3088,1
1,3092,1
1,3090,1
1,3086,1
1,3084,1
1,3113,1
1,3112,1
1,3111,1
1,3109,1
1,3110,1
1,3134,1
1,3136,1
1,3135,1
1,3158,1
1,3156,1
1,3154,1
1,3155,1
1,3163,1
1,3160,1
1,3159,1
1,3172,1
1,3170,1
1,3171,1
1,3169,1
1,3177,1
1,3175,1
1,3173,1
1,3174,1
1,3194,1
1,3195,1
1,3193,1
1,3192,1
1,3191,1
1,3197,1
1,3197,1
1,3197,1
1,3198,1
1,3200,1
1,3199,1
1,3200,1
1,3198,1
1,3197,1
1,3196,1
1,3208,1
1,3207,1
1,3206,1
1,3223,1
1,3223,1
1,3222,1
1,3221,1
1,3235,1
1,3233,1
1,3232,1
1,3231,1
1,3248,1
1,3260,1
1,3259,1
